45.332,60.6542,1
52.0651,59.4591,1
51.6664,66.029,1
57.0023,57.0741,1
52.4035,51.8443,1
54.4957,50.5968,1
50.3105,57.7815,1
51.5747,60.1704,1
58.8509,66.6153,1
53.3602,58.4471,1
48.8815,73.6618,1
55.5436,64.8459,1
52.5149,59.8859,1
52.7235,59.7804,1
53.2163,48.788,1
45.6899,53.5857,1
45.824,64.9408,1
44.9835,68.1607,1
53.6283,66.4397,1
49.0765,64.1584,1
45.4105,46.2204,1
45.2479,73.3351,1
53.0851,64.0929,1
53.7285,48.4173,1
51.7205,60.416,1
52.328,60.4275,1
58.7302,60.9986,1
47.4852,62.5772,1
52.4603,62.1588,1
54.1442,64.3798,1
53.3275,59.7808,1
56.1366,63.9125,1
54.2921,57.7831,1
53.5727,56.8446,1
50.5281,57.9015,1
50.7854,51.3056,1
51.9839,59.4718,1
54.305,59.4144,1
50.2642,61.5006,1
45.7526,65.8653,1
45.41,63.7822,1
47.8919,53.1404,1
52.5977,59.5552,1
53.0335,59.3501,1
48.5899,61.8292,1
52.0162,60.6713,1
57.9754,60.7506,1
44.8929,69.909,1
51.9817,60.0528,1
59.0437,65.2317,1
56.5852,73.1472,1
53.0337,60.9544,1
59.1664,44.1477,1
51.866,60.31,1
54.3134,51.5387,1
54.9643,61.5815,1
53.6765,36.8279,1
49.0583,44.7151,1
46.2095,60.3185,1
52.1037,62.5633,1
51.7783,44.8891,1
50.4286,58.6215,1
44.9791,50.8708,1
50.5975,57.4621,1
56.5315,57.0709,1
50.5993,60.2027,1
48.1399,63.9977,1
52.8705,61.554,1
49.6874,60.8333,1
50.9135,61.0403,1
55.1495,53.4129,1
51.1112,60.9032,1
54.0324,65.4879,1
51.8523,73.1755,1
59.2334,55.4231,1
45.8334,71.7159,1
56.376,55.6793,1
49.8993,47.7685,1
46.1951,67.6819,1
54.2473,61.9633,1
57.7696,55.889,1
52.8282,45.44,1
50.5044,64.8336,1
50.2254,59.9976,1
54.0724,61.24,1
52.7173,63.8401,1
45.7823,73.2911,1
55.6058,64.1043,1
50.4892,63.6062,1
51.9323,60.4971,1
55.2242,59.7762,1
51.9915,75.6868,1
51.0063,60.8495,1
46.5513,52.9132,1
54.8305,78.986,1
58.3329,57.9176,1
55.6448,58.0076,1
53.3866,63.0754,1
51.5476,61.0111,1
52.3927,56.1491,1
53.7745,73.0727,1
49.6614,63.4895,1
53.2452,62.0413,1
53.6056,59.2316,1
59.331,60.2181,1
49.6071,64.1507,1
53.4472,72.3007,1
56.089,67.138,1
58.763,60.3523,1
46.5477,57.7209,1
51.5948,59.9567,1
56.8984,50.8467,1
50.3169,58.4319,1
