84.5753,63.6607,1.0
81.2954,64.372,1.0
86.8217,60.9046,1.0
92.0248,60.7272,1.0
84.1621,63.9394,1.0
84.3907,59.8777,1.0
81.7712,62.0917,1.0
86.598,63.2292,1.0
87.6539,63.9944,1.0
80.5247,64.2901,1.0
82.9227,56.5484,1.0
83.4679,66.9557,1.0
85.1242,63.0615,1.0
89.0325,70.2688,1.0
83.2159,63.8667,1.0
83.3736,63.7738,1.0
77.8784,57.1492,1.0
84.4489,67.2382,1.0
82.5802,63.8894,1.0
87.5471,62.2426,1.0
87.9225,63.9387,1.0
81.9482,63.3447,1.0
81.8212,63.3262,1.0
83.9324,65.1033,1.0
81.7439,67.8071,1.0
87.6202,60.0942,1.0
84.1025,62.3927,1.0
85.0781,61.9234,1.0
75.461,65.7392,1.0
84.2733,64.0979,1.0
88.1538,61.3492,1.0
80.4685,67.1123,1.0
87.7083,57.5129,1.0
84.7312,65.5073,1.0
82.7558,62.317,1.0
89.6258,70.7205,1.0
82.9939,64.4422,1.0
88.0719,59.7439,1.0
82.8313,66.9762,1.0
77.8978,58.9645,1.0
83.2323,62.4353,1.0
83.8906,65.5174,1.0
91.3673,57.6755,1.0
87.5535,58.7227,1.0
79.7487,62.5675,1.0
89.3942,59.6033,1.0
77.041,66.2419,1.0
81.4804,60.5047,1.0
83.2215,63.8387,1.0
84.028,64.377,1.0
83.3327,62.1905,1.0
76.3542,63.517,1.0
82.5599,60.8689,1.0
81.3209,68.3512,1.0
93.8544,68.0392,1.0
83.4393,65.6902,1.0
78.7129,64.3393,1.0
80.1229,61.7139,1.0
88.6144,56.6002,1.0
86.5073,66.1021,1.0
79.6962,63.2416,1.0
82.2877,61.2926,1.0
83.5985,63.9514,1.0
90.8901,62.8142,1.0
80.7989,61.0817,1.0
82.3816,65.1852,1.0
81.8245,61.8659,1.0
82.7601,64.0196,1.0
84.683,64.1704,1.0
82.9041,62.3258,1.0
85.885,71.4281,1.0
83.5967,56.4514,1.0
83.5698,66.0461,1.0
84.3223,63.2872,1.0
88.0916,69.7241,1.0
81.3541,64.1007,1.0
91.3911,58.6519,1.0
70.7529,69.3451,1.0
84.6436,65.9041,1.0
86.5316,69.0133,1.0
84.2837,64.7272,1.0
85.6101,60.1665,1.0
82.2815,61.6988,1.0
82.3364,62.087,1.0
81.7697,61.7678,1.0
82.2368,64.869,1.0
85.5476,71.1703,1.0
81.8065,67.5114,1.0
84.3822,68.6283,1.0
83.4396,63.7625,1.0
80.2367,62.6026,1.0
77.4481,69.4664,1.0
80.5075,55.9992,1.0
82.8813,62.2656,1.0
84.1088,64.1913,1.0
73.6868,59.1803,1.0
81.2519,65.8809,1.0
84.7097,61.0257,1.0
88.0136,67.0834,1.0
87.1566,66.3124,1.0
83.5178,64.7851,1.0
80.1113,63.1728,1.0
83.6302,64.1336,1.0
86.5563,60.0752,1.0
85.6184,67.0732,1.0
93.0906,67.538,1.0
78.7684,61.2023,1.0
87.921,67.1905,1.0
94.008,66.873,1.0
81.2951,61.969,1.0
78.2647,63.571,1.0
83.4146,63.4536,1.0
82.5334,62.6399,1.0
82.788,65.7944,1.0
80.6472,62.5818,1.0
81.3142,63.49,1.0
83.4478,63.7224,1.0
85.9522,66.6389,1.0
81.2822,65.0842,1.0
92.7475,65.25,1.0
83.0057,59.3423,1.0
85.2554,68.7005,1.0
75.5212,61.6702,1.0
82.5515,63.6212,1.0
84.1978,58.3774,1.0
82.8956,61.7518,1.0
85.1077,62.3381,1.0
84.7787,61.6365,1.0
78.1111,59.4759,1.0
79.3474,65.077,1.0
84.9922,65.9848,1.0
85.7555,59.2525,1.0
85.1042,62.036,1.0
80.1896,66.8379,1.0
79.8422,68.9889,1.0
80.2904,64.9859,1.0
83.3844,67.9629,1.0
84.4117,65.034,1.0
75.0522,62.1023,1.0
83.5324,63.5252,1.0
80.581,62.0656,1.0
82.654,70.9657,1.0
82.1335,65.0998,1.0
84.4114,61.9755,1.0
79.9854,60.5921,1.0
83.5851,65.9073,1.0
85.0049,59.4729,1.0
90.1514,65.2113,1.0
82.674,61.71,1.0
86.4116,59.8962,1.0
83.0754,65.6445,1.0
81.6172,64.2632,1.0
87.532,58.8946,1.0
83.609,55.3666,1.0
94.4095,70.454,1.0
83.4141,63.9092,1.0
85.8997,62.812,1.0
81.9923,61.7399,1.0
81.278,63.5276,1.0
80.8308,62.7973,1.0
86.8777,58.6944,1.0
84.8355,65.2762,1.0
85.3192,62.1237,1.0
76.9703,67.276,1.0
98.3609,62.4193,1.0
76.7435,65.9742,1.0
79.5478,65.3018,1.0
86.7257,71.3816,1.0
82.2799,58.2231,1.0
79.5493,62.3079,1.0
89.4097,56.413,1.0
83.6258,63.877,1.0
72.5411,69.3316,1.0
82.4187,72.1313,1.0
83.5113,63.8129,1.0
87.4788,59.4226,1.0
81.1045,64.0408,1.0
80.6425,62.9019,1.0
81.7577,59.9782,1.0
82.9553,64.1233,1.0
78.0758,69.8302,1.0
83.5775,63.5385,1.0
83.6176,63.9066,1.0
81.4374,65.9984,1.0
78.7165,67.0018,1.0
76.5298,63.2123,1.0
81.4905,68.6125,1.0
83.0536,65.1952,1.0
83.775,63.4132,1.0
81.9893,64.6919,1.0
80.3133,66.3437,1.0
89.3841,71.8071,1.0
86.9331,61.7053,1.0
84.743,62.3157,1.0
81.0547,59.7362,1.0
88.7955,65.298,1.0
85.6277,65.0393,1.0
94.5668,66.2295,1.0
91.0884,60.6259,1.0
82.3954,58.1126,1.0
78.0635,61.3287,1.0
82.7314,65.7722,1.0
87.429,68.2154,1.0
80.1009,63.2553,1.0
75.8093,63.5151,1.0
83.4477,61.5434,1.0
77.8438,66.8842,1.0
85.1028,60.1248,1.0
84.7403,68.0628,1.0
80.9226,59.016,1.0
84.793,63.9549,1.0
83.1541,63.858,1.0
81.8121,64.3361,1.0
88.0168,67.1935,1.0
81.5109,64.5044,1.0
76.5957,65.4001,1.0
91.7544,62.5573,1.0
78.3878,62.5178,1.0
88.9986,59.663,1.0
78.6184,66.3836,1.0
91.8549,59.558,1.0
87.3325,66.1718,1.0
83.6224,62.2436,1.0
88.1118,59.5784,1.0
85.4502,59.7915,1.0
87.7342,65.6313,1.0
84.9343,64.4126,1.0
79.6153,62.1598,1.0
80.6313,64.1996,1.0
84.7671,63.7692,1.0
86.9123,66.087,1.0
84.8927,64.5583,1.0
80.0992,65.4397,1.0
87.7837,63.486,1.0
83.6202,60.0653,1.0
80.3719,68.8801,1.0
81.2864,64.8497,1.0
87.1038,63.2419,1.0
84.866,63.7062,1.0
87.034,60.8506,1.0
83.9706,60.4004,1.0
77.3106,58.7731,1.0
83.8636,63.817,1.0
83.3424,63.7495,1.0
80.3393,63.2114,1.0
80.6771,69.6582,1.0
83.7422,68.4164,1.0
80.823,61.5889,1.0
83.9817,65.714,1.0
83.6065,64.3735,1.0
83.2197,64.074,1.0
82.6449,64.2156,1.0
86.4411,65.7059,1.0
85.9075,59.6485,1.0
82.1763,64.6463,1.0
75.2624,68.4688,1.0
76.178,63.9502,1.0
81.4196,63.8101,1.0
