0.8993728053631749,-0.4936623228677956,1
0.8716427987361741,0.3428569986846237,0
0.38636516254562014,-0.23603807316768377,1
0.6941968387845732,0.815078512450866,0
0.1491232457648786,0.9517751763429898,0
0.8133838212167442,0.46827826508628667,0
0.17184846261218484,0.11688312853853391,1
0.875712201825173,-0.4794164955007122,1
0.8504381178671367,-0.4539407220786084,1
-0.95578401468637,0.6398343751316914,0
0.8588014319074482,0.6918136956292822,0
0.7481945310496099,-0.497774593520755,1
1.0562764313454074,0.20876849805455527,0
1.529279369581033,-0.22969634614639128,1
1.1420194496481448,-0.01243459490492485,0
1.9343673641625219,0.3524979426340827,1
1.017867473178549,-0.5473165889698061,1
0.9352842783664327,0.3794184542618194,0
-0.9406938710329891,0.28577585898124497,0
1.7862430481575844,-0.18818520621114668,1
0.5067397682019945,-0.41372037649842486,1
0.8156286489015218,-0.3703852789584765,1
0.8281479641013888,0.5082846351646314,0
-0.8061481781542511,0.6798321632906269,0
1.3226205355914946,-0.4288048695999016,1
0.7784515947364022,0.5838579277875033,0
1.682754726855363,-0.25633714665447904,1
0.637237812034707,0.6649352578803989,0
0.44536592948639875,-0.4427926976033234,1
-1.0097782922189131,0.3497800566714807,0
1.2670813199736934,-0.5822845011312915,1
0.1917865154565847,0.032708336408868076,1
0.6965974388394253,0.38877147774980514,0
1.3005375564551862,-0.5405282450568222,1
0.3494050225963865,0.8531090957718919,0
0.18725170831691923,0.03158863721722755,1
1.9668182481988057,0.4323860214091861,1
-0.2866765717547236,0.9860659847108163,0
1.8475165994278426,-0.1207265474887099,1
0.08288205634580824,0.0913169758783287,1
1.8566137536274165,-0.09580064504907801,1
1.5652942695502479,-0.4224138533107477,1
1.6733644936355265,-0.328843629016749,1
1.2748910046089734,-0.5868076520643472,1
-0.3315029732330857,0.9180560314662649,0
0.9672472015883726,0.32984112171011243,0
-0.9239358583071031,0.7457751632101455,0
-0.8867354789562529,0.557860649639042,0
0.2031534409521871,-0.12273278319896812,1
2.0086120704583967,0.39001176815540556,1
0.5640895959448404,-0.5699395230746185,1
1.6374663443199398,-0.25300485692063435,1
0.32810634311121695,0.9612034600173419,0
0.9343433295290869,0.421984237392661,0
0.30692757550347827,-0.2869441039057923,1
-0.662033236129702,0.49107277897729684,0
0.06882935627935095,0.07122630581210881,1
-0.08023096559457299,0.10366014411720706,1
-0.5273333946998819,0.8842874493735581,0
0.3489336021392916,-0.39429201222838295,1
0.8999381765218972,-0.07999971601514708,0
0.9996508946622836,0.519515362677866,0
0.2589192797915262,-0.22742642757460285,1
1.737674543855133,-0.1867438565206831,1
-1.0369036766106037,0.3664526987987976,0
0.8797721554354464,0.44100920785615594,0
-0.82477507300596,0.5694109388695124,0
1.3685574183847826,-0.4740772901945035,1
-0.7756137356374629,0.6714455125547942,0
0.5394317027913046,-0.36281249651650055,1
-0.8127448106176383,0.6393640266677615,0
0.9237083920219691,-0.12263278288590453,0
1.0001918278301267,0.009820575658330243,0
0.5069988203618371,0.7856122384163533,0
0.03605878691365132,1.0815439594199292,0
1.8164542224113818,0.16605598601883498,1
1.295875326666206,-0.399843975070454,1
1.3279153088991513,-0.3686161173980584,1
0.8675893859757025,0.43990589897747007,0
-0.818239640916954,0.6695122502625593,0
0.6305347600644707,-0.4312901816249928,1
1.2724600718828245,-0.45474713017362806,1
0.11575960735443738,-0.21349012235482087,1
0.9557564234931899,0.3891575855198171,0
0.6181521099782039,-0.3379627865835274,1
1.763794538984799,-0.04263320851002264,1
2.0440768190428114,0.17789091452590372,1
2.0478402615223823,0.5316563399581249,1
0.28021001320826416,-0.2430542272116416,1
1.0510177692954306,0.2806267305669725,0
